review_tag,hotel_star,address,services,price_range,hotel_name,review_score
,2 star — Crestwood Suites Extended Stay Hotel 2*,"8010 Presidents Drive,Orlando,FL,32809","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Kitchenette,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi,
Paid Internet ,
Self-Serve Laundry,
Free Parking ","
$42 - $96 (Based on Average Rates for a Standard Room)
","
,
Crestwood Suites Extended Stay Hotel
",2
,2 star — Vacation Lodge 2*,"720 S Orange Blossom Trl,Orlando,FL,32805-3144","
Pool ,
Free High Speed Internet ( WiFi ) ,
Business Center with Internet Access ","
$134 - $231 (Based on Average Rates for a Standard Room)
","
,
Vacation Lodge
",2
,2.5 star — Orlando Metropolitan Resort 2.5*,"8444 Austrian Court,Orlando,FL,32819","
Pool ,
Non-Smoking Rooms ,
Paid Wifi,
Paid Internet ,
Free Parking,
Multilingual Staff,
Self-Serve Laundry ","
$46 - $148 (Based on Average Rates for a Standard Room)
","
,
Orlando Metropolitan Resort
",2
,2 star — I-Drive Grand Resort & Suites 2*,"7056 S Kirkman Rd,Orlando,FL,32819-8231","
Pool ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking ","
$46 - $93 (Based on Average Rates for a Standard Room)
","
,
I-Drive Grand Resort & Suites
",2
,2 star — Travelodge Inn and Suites Orlando Airport 2*,"1853 McCoy Rd,Orlando,FL,32809-7817","
Pets Allowed ( Dog / Pet Friendly ) ,
Pool,
Fitness Center with Gym / Workout Room ,
Suites,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Free Breakfast,
Shuttle Bus Service,
Airport Transportation,
Meeting Rooms,
Laundry Service,
Multilingual Staff,
Self-Serve Laundry ","
$53 - $99 (Based on Average Rates for a Standard Room)
","
,
Travelodge Inn and Suites Orlando Airport
",2.5
,2.5 star — Ramada Orlando Downtown 2.5*,"3155 S John Young Pkwy,Orlando,FL,32805-6642","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool,
Restaurant,
Bar/Lounge,
Fitness Center with Gym / Workout Room ,
Suites,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Meeting Rooms,
Multilingual Staff,
Shuttle Bus Service,
Room Service,
Free Parking,
Dry Cleaning,
Business Center with Internet Access,
Self-Serve Laundry,
Conference Facilities ","
$51 - $99 (Based on Average Rates for a Standard Room)
","
,
Ramada Orlando Downtown
",2
"All reviews,free continental breakfast,universal studios,front desk clerk,hojo,dayana",2.5 star — The M Hotel International Drive 2.5*,"6603 International Dr,Orlando,FL,32819-8219","
Wheelchair access ,
Pool ,
Non-Smoking Rooms,
Smoking rooms available ,
Air Conditioning,
Refrigerator in room ,
Free High Speed Internet ( WiFi ),
Free Internet,
Public Wifi ,
Free Parking,
Free Breakfast,
Multilingual Staff,
Banquet Room,
Self-Serve Laundry ","
$38 - $124 (Based on Average Rates for a Standard Room)
","
,
The M Hotel International Drive
",2.5
,2 star — Days Inn Orlando/international Drive 2*,"5858 International Dr,Orlando,FL,32819-8204","
Wheelchair access ,
Pool ,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Self-Serve Laundry ","
$36 - $108 (Based on Average Rates for a Standard Room)
","
,
Days Inn Orlando/international Drive
",2.5
,2 star — Days Inn & Suites Orlando/UCF Area Research Park 2*,"11639 E Colonial Dr,Orlando,FL,32817-4608","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool ,
Non-Smoking Rooms ,
Free Internet ,
Free Parking,
Free Breakfast,
Business Center with Internet Access,
Multilingual Staff,
Self-Serve Laundry ","
$63 - $99 (Based on Average Rates for a Standard Room)
","
,
Days Inn & Suites Orlando/UCF Area Research Park
",2
,2 star — Travelodge Orlando Downtown Centroplex 2*,"409 N Magnolia Ave,Orlando,FL,32801-1524","
Wheelchair access ,
Pool,
Restaurant ,
Non-Smoking Rooms ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking ","
$54 - $85 (Based on Average Rates for a Standard Room)
","
,
Travelodge Orlando Downtown Centroplex
",2.5
,2 star — Days Inn Orlando Near Millenia Mall 2*,"2500 33rd St,Orlando,FL,32839-8705","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Pool ,
Smoking rooms available,
Non-Smoking Rooms ,
Air Conditioning ,
Free Internet,
Free High Speed Internet ( WiFi ),
Public Wifi ,
Free Parking,
Free Breakfast,
Multilingual Staff,
Self-Serve Laundry,
Breakfast Available ","
$47 - $124 (Based on Average Rates for a Standard Room)
","
,
Days Inn Orlando Near Millenia Mall
",2
,2 star — Rodeway Inn near Florida Mall 2*,"6119 S Orange Blossom Trl,Orlando,FL,32809-4609","
Pets Allowed ( Dog / Pet Friendly ),
Non-Smoking Hotel ,
Fitness Center with Gym / Workout Room ,
Non-Smoking Rooms,
Accessible rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Business Center with Internet Access,
Self-Serve Laundry ","
$51 - $89 (Based on Average Rates for a Standard Room)
","
,
Rodeway Inn near Florida Mall
",2.5
,2 star — Motel 6 Orlando-Winter Park 2*,"5300 Adanson St,Orlando,FL,32810-5502","
Wheelchair access ,
Pool ,
Non-Smoking Rooms,
Accessible rooms ,
Air Conditioning ,
Paid Wifi,
Paid Internet ,
Free Parking,
Laundry Service ","
$56 - $73 (Based on Average Rates for a Standard Room)
","
,
Motel 6 Orlando-Winter Park
",2.5
"All reviews,convenience store right next door,waterford lakes,kitchenette,washer,publix",2 star — Crossland Economy Studios - Orlando - UCF Area 2*,"12350 E Colonial Dr,Orlando,FL,32826-4704","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ) ,
Kitchenette,
Non-Smoking Rooms,
Smoking rooms available,
Accessible rooms ,
Microwave,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Public Wifi,
Paid Internet ,
Free Parking,
Self-Serve Laundry ","
$56 - $71 (Based on Average Rates for a Standard Room)
","
,
Crossland Economy Studios - Orlando - UCF Area
",3
"All reviews,typical courtyard,front desk,bistro staff,amway center,citrus bowl,my home away from home,shuttle driver,parking charge,business traveler,lounge area,red lobster,great stay,every staff member,starbucks coffee,the general manager,staff was very friendly and helpful,outdoor pool,every morning,business trip,stayed one night",3 star — Courtyard Orlando Downtown 3*,"730 N Magnolia Ave,Orlando,FL,32803-3809","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Restaurant,
Bar/Lounge,
Hot Tub ,
Suites,
Family Rooms,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Shuttle Bus Service,
Meeting Rooms,
Business Center with Internet Access,
Conference Facilities,
Dry Cleaning,
Laundry Service,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry ","
$165 - $331 (Based on Average Rates for a Standard Room)
","
,
Courtyard Orlando Downtown
",4.5
,3 star — Staybridge Suites Orlando-Theme Parks 3*,"6985 Sea Harbor Drive,Orlando,FL,32821",,"
$118 - $209 (Based on Average Rates for a Standard Room)
","
,
Staybridge Suites Orlando-Theme Parks
",
"All reviews,cascades section,time share,fountains pool,diamond lane,super pool,tacky tiki,fountains ii,full kitchen,general store,bedroom villa,tennis courts,through rci,mini golf,timeshare presentation,screened in porch,sales pitch,disney parks,washer dryer,granite countertops,pizza hut",3.5 star — Sheraton Vistana Resort - Lake Buena Vista 3.5*,"8800 Vistana Centre Drive,Orlando,FL,32821-6353","
Wheelchair access,
Non-Smoking Hotel ,
Fitness Center with Gym / Workout Room,
Pool,
Restaurant,
Tennis Court,
Bar/Lounge,
Hot Tub ,
Non-Smoking Rooms,
Kitchenette,
Suites,
Family Rooms,
Accessible rooms ,
Air Conditioning,
Microwave,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Dry Cleaning,
Meeting Rooms,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities ","
$124 - $401 (Based on Average Rates for a Standard Room)
","
,
Sheraton Vistana Resort - Lake Buena Vista
",4.5
"All reviews,time share,main pool,augustine section,keys section,flagler station,the key west area,full kitchen,international drive,pirate ship,bedroom villa,washer dryer,publix supermarket,free gift,pirate pool,sales pitch,welcome package,timeshare presentation,quiet pool,jacuzzi bath,screened in porch",3.5 star — Sheraton Vistana Villages - International Drive 3.5*,"12401 International Drive,Orlando,FL,32821-6935","
Non-Smoking Hotel,
Wheelchair access ,
Fitness Center with Gym / Workout Room,
Pool,
Restaurant,
Hot Tub,
Bar/Lounge,
Tennis Court ,
Non-Smoking Rooms,
Kitchenette,
Suites,
Family Rooms,
Accessible rooms ,
Air Conditioning,
Microwave,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Free Parking,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Dry Cleaning,
Meeting Rooms,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry ","
$125 - $322 (Based on Average Rates for a Standard Room)
","
,
Sheraton Vistana Villages - International Drive
",4.5
"All reviews,copa loca,bedroom villa,sea world,full kitchen,stayed at the marriott,marriott timeshare,paddle boats,pizza hut,main pool,time share,ice cream shop,lap pool,vacation club,washer and dryer,great resort,international drive,daily activities,screened in porch,tennis courts,timeshare presentation",4 star — Marriott's Grande Vista 4*,"5925 Avenida Vista,Orlando,FL,32821-7001","
Wheelchair access,
Non-Smoking Hotel ,
Restaurant,
Pool,
Fitness Center with Gym / Workout Room,
Spa,
Golf course,
Hot Tub,
Tennis Court ,
Kitchenette,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Meeting Rooms,
Laundry Service,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities,
Babysitting,
Dry Cleaning ","
$111 - $300 (Based on Average Rates for a Standard Room)
","
,
Marriott's Grande Vista
",4.5
"All reviews,tradewinds restaurant,pool area,quick queue,resort fee,discovery cove,directly across the street,per day,very nice hotel,international drive,self parking,double sinks,business conference,rooms are large,concierge desk,loved this hotel,gift shop,great pool,atrium,starbucks,lobby",4 star — Renaissance Orlando at SeaWorld 4*,"6677 Sea Harbor Dr,Orlando,FL,32821-8092","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Restaurant,
Bar/Lounge,
Spa,
Hot Tub ,
Non-Smoking Rooms,
Suites,
Family Rooms ,
Air Conditioning ,
Free High Speed Internet ( WiFi ),
Paid Wifi,
Paid Internet ,
Business Center with Internet Access,
Room Service,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Dry Cleaning,
Meeting Rooms,
Laundry Service,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities,
Babysitting ","
$134 - $337 (Based on Average Rates for a Standard Room)
","
,
Renaissance Orlando at SeaWorld
",4.5
"All reviews,buffalo wild wings,tgi fridays,panera bread,toilet and sink,fairfield inn next door,splash bar,discovery cove,free breakfast,cvs pharmacy,quick queue passes,free shuttle to sea world,visiting sea world,yogurt,the breakfast area,pizza hut,shower area,splash zone,separate bathroom,make your own waffles,seaworld aquatica",3 star — SpringHill Suites Orlando at SeaWorldR 3*,"10801 International Dr,Orlando,FL,32821-6007","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Bar/Lounge,
Restaurant,
Hot Tub ,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Free Breakfast,
Meeting Rooms,
Self-Serve Laundry,
Room Service,
Dry Cleaning,
Laundry Service,
Concierge,
Multilingual Staff ","
$114 - $229 (Based on Average Rates for a Standard Room)
","
,
SpringHill Suites Orlando at SeaWorldR
",4.5
"All reviews,epcot and hollywood studios,bedroom villa,dvc members,flying fish,beach club,espn club,pizza window,big river,espn zone,community hall,clown pool,magic kingdom,dueling piano bar,dance hall,world showcase,quiet pool,short walk to epcot,full kitchen,the bus,standard view",4 star — Disney's BoardWalk Villas 4*,"2101 Epcot Resorts Blvd,Orlando,FL,32830-8442","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Fitness Center with Gym / Workout Room,
Bar/Lounge,
Hot Tub,
Tennis Court ,
Kitchenette,
Suites,
Non-Smoking Rooms,
Family Rooms ,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Airport Transportation,
Dry Cleaning,
Meeting Rooms,
Concierge,
Banquet Room,
Self-Serve Laundry,
Babysitting,
Room Service,
Laundry Service,
Multilingual Staff,
Conference Facilities ","
$465 - $932 (Based on Average Rates for a Standard Room)
","
,
Disney's BoardWalk Villas
",4.5
"All reviews,free breakfast,international drive,front desk,universal blvd,waffle maker,excellent breakfast,hotel is clean,within walking distance,yogurt,great stay,hot breakfast,location is great,stayed one night,definitely stay here again,bunk beds,housekeeping staff,family suite,the breakfast area,excellent hotel,great room",3 star — Fairfield Inn & Suites Orlando International Drive/Convention Center 3*,"8214 Universal Blvd,Orlando,FL,32819-9363","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Hot Tub ,
Suites,
Family Rooms,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Free Breakfast,
Meeting Rooms,
Self-Serve Laundry,
Conference Facilities,
Shuttle Bus Service,
Dry Cleaning,
Laundry Service,
Concierge,
Banquet Room,
Multilingual Staff ","
$108 - $281 (Based on Average Rates for a Standard Room)
","
,
Fairfield Inn & Suites Orlando International Drive/Convention Center
",4.5
"All reviews,an early morning flight,free breakfast,great hotel,shuttle service,complimentary shuttle,long flight,disney cruise,port canaveral,stayed here for one night,excellent stay,restaurants within walking distance,next morning,sitting area,room was large,would stay here again,yogurt,bed was very comfortable,booked this hotel,front desk staff,checking in",3 star — Hyatt Place Orlando Airport 3*,"5435 Forbes Pl,Orlando,FL,32812-9010","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ),
Non-Smoking Hotel ,
Fitness Center with Gym / Workout Room,
Pool,
Bar/Lounge,
Restaurant ,
Suites,
Non-Smoking Rooms,
Family Rooms,
Accessible rooms ,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ),
Public Wifi ,
Business Center with Internet Access,
Free Breakfast,
Room Service,
Airport Transportation,
Meeting Rooms,
Conference Facilities,
Shuttle Bus Service,
Free Parking,
Dry Cleaning,
Laundry Service,
Banquet Room,
Multilingual Staff ","
$108 - $235 (Based on Average Rates for a Standard Room)
","
,
Hyatt Place Orlando Airport
",4.5
"All reviews,amway center,church street,rooftop pool,the concierge lounge,jacuzzi suite,boheme restaurant,lake eola,mini bar,winter park,marriott property,valet staff,room service,bars and restaurants,business traveler,lounge chairs,i highly recommend this hotel,business center,fitness center,upon check,wedding","4.5 star — Grand Bohemian Hotel Orlando, Autograph Collection 4.5*","325 S Orange Ave,Orlando,FL,32801-3711","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Restaurant,
Fitness Center with Gym / Workout Room,
Bar/Lounge,
Hot Tub ,
Non-Smoking Rooms,
Family Rooms ,
Air Conditioning ,
Paid Wifi,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Internet ,
Room Service,
Business Center with Internet Access,
Dry Cleaning,
Meeting Rooms,
Concierge,
Banquet Room,
Conference Facilities,
Laundry Service,
Multilingual Staff,
Self-Serve Laundry ","
$225 - $452 (Based on Average Rates for a Standard Room)
","
,
Grand Bohemian Hotel Orlando, Autograph Collection
",4.5
"All reviews,cape may cafe,hollywood studios,stormalong bay,club level,sandy bottom,lazy river,world showcase,character breakfast,beaches cream,minute walk to epcot,water slide,magic kingdom,the bus,international gateway,boardwalk area,day bed,yachtsman steakhouse,a short boat ride,disney world,cast members",4 star — Disney's Beach Club Resort 4*,"1800 Epcot Resorts Boulevard,Orlando,FL,32830-8443","
Wheelchair access,
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Restaurant,
Bar/Lounge,
Spa,
Hot Tub ,
Non-Smoking Rooms,
Family Rooms ,
Air Conditioning,
Refrigerator in room ,
Free Internet,
Free High Speed Internet ( WiFi ) ,
Room Service,
Business Center with Internet Access,
Children Activities (Kid / Family Friendly),
Shuttle Bus Service,
Free Parking,
Laundry Service,
Airport Transportation,
Dry Cleaning,
Meeting Rooms,
Concierge,
Banquet Room,
Multilingual Staff,
Self-Serve Laundry,
Conference Facilities,
Babysitting ","
$445 - $761 (Based on Average Rates for a Standard Room)
","
,
Disney's Beach Club Resort
",4.5
"All reviews,international drive,great hotel,free breakfast,many restaurants within walking distance,universal blvd,hot items,extra space,big room,room was spacious and clean,front desk staff,hot breakfast,bahama breeze,sitting area,would stay again,mini fridge,wi fi,sofa bed,great stay,hotel rooms,the location is perfect",3 star — Hyatt Place Orlando/Convention Center 3*,"8741 International Dr,Orlando,FL,32819-9318","
Wheelchair access,
Pets Allowed ( Dog / Pet Friendly ),
Non-Smoking Hotel ,
Pool,
Fitness Center with Gym / Workout Room,
Bar/Lounge ,
Family Rooms,
Non-Smoking Rooms ,
Free Internet,
Free High Speed Internet ( WiFi ),
Paid Wifi ,
Free Parking,
Business Center with Internet Access,
Free Breakfast,
Meeting Rooms,
Multilingual Staff,
Dry Cleaning,
Laundry Service,
Concierge,
Self-Serve Laundry,
Conference Facilities ","
$110 - $359 (Based on Average Rates for a Standard Room)
","
,
Hyatt Place Orlando/Convention Center
",4.5
